vmt010140176109	16986	NTFS	h	VMWare Additional Disk Pool	40			Decommissioned
vmt010140176109	14732	NTFS	G	VMWare Additional Disk Pool	20			Decommissioned
vmt010140176109	7336	NTFS	E	VMWare Additional Disk Pool	0			Decommissioned
vmt010140176109	14489	NTFS	r	VMWare Additional Disk Pool	20			Decommissioned
vmt010140176109	16983	NTFS	g	VMWare Additional Disk Pool	40			Decommissioned
vmt010140176109	16984	NTFS	j	VMWare Additional Disk Pool	40			Decommissioned
vmt010140176109	14495	NTFS	h	VMWare Additional Disk Pool	20			Decommissioned
vmt010140176114	7572	NTFS	E	VMWare Additional Disk Pool	6			Decommissioned
vmt010140176114	7573	NTFS	F	VMWare Additional Disk Pool	50			Decommissioned
vmt010140176114	7574	NTFS	G	VMWare Additional Disk Pool	100			Decommissioned
vmd010140178101	7812	NTFS	E	VMWare Additional Disk Pool	60			Decommissioned
vmt010140176113	7851	jfs2		AIX Storage Pool	40	datavn	datavg	Decommissioned
vmd010140178104	7920	ext3	/zwabber	VMWare Additional Disk Pool	10			Decommissioned
vmd010140178105	7928	NTFS	E	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176003	8012	NTFS	F	VMWare Additional Disk Pool	80			Decommissioned
vmt010140176019	8078	jfs2	dmomp	AIX Storage Pool	130	DMOVN	DMOVG	Operational
vmt010140176095	8138	jfs2		AIX Storage Pool	60	datavn	datavg	Decommissioned
vmt010140176104	8162	NTFS	F	VMWare Additional Disk Pool	80			Operational
vmt010140176121	8163	NTFS	E	VMWare Additional Disk Pool	30			Operational
vmt010140176003	8168	jfs2		AIX Storage Pool	80	datavn	datavg	Decommissioned
vmt010140176062	8177	NTFS	E	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176070	8183	NTFS	E	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176103	8206	jfs2	EXTRA	AIX Storage Pool	80	EXTRA2	EXTRA	Decommissioned
vmt010140176103	8207	jfs2	APPS	AIX Storage Pool	200	APPS2	APPS	Decommissioned
vmt010140176103	8208	jfs2	DATA	AIX Storage Pool	200	DATA2	DATA	Decommissioned
vmt010140176117	8218	NTFS	E	VMWare Additional Disk Pool	40			Decommissioned
vmt010140176003	8246	jfs2		AIX Storage Pool	80	datavn	datavg	Decommissioned
vmt010140176003	8251	jfs2	/data	AIX Storage Pool	160	datavn	datavg	Decommissioned
vmt010140176079	8260	NTFS	E	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176111	8270	NTFS	E	VMWare Additional Disk Pool	50			Decommissioned
vmt010140176111	8271	NTFS	F	VMWare Additional Disk Pool	50			Decommissioned
vmt010140176111	8272	NTFS	G	VMWare Additional Disk Pool	50			Decommissioned
vmd010140178009	8278	NTFS	E	VMWare Additional Disk Pool	50			Decommissioned
vmd010140178009	8315	NTFS	F	VMWare Additional Disk Pool	50			Decommissioned
vmd010140178010	8303	NTFS	E	VMWare Additional Disk Pool	50			Decommissioned
vmd010140178010	8316	NTFS	F	VMWare Additional Disk Pool	50			Operational
vmt010140176112	8308	jfs2		AIX Storage Pool	100	datavn	datavg	Decommissioned
vmd010140178016	8313	NTFS	F	VMWare Additional Disk Pool	50			Operational
vmd010140178020	8320	NTFS	F	VMWare Additional Disk Pool	50			Operational
vmt010140176072	8380	NTFS	Z	VMWare Additional Disk Pool	1 000			Decommissioned
vmt010140176072	8375	NTFS	E	VMWare Additional Disk Pool	6			Decommissioned
vmt010140176072	8376	NTFS	F	VMWare Additional Disk Pool	50			Decommissioned
vmt010140176072	8377	NTFS	G	VMWare Additional Disk Pool	50			Decommissioned
vmt010140176073	8390	NTFS	E	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176087	8432	NTFS	E	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176108	8417	jfs2		AIX Storage Pool	1 990	datavn	datavg	Decommissioned
vmt010140176122	8434	NTFS	E	VMWare Additional Disk Pool	100			Operational
vmt010140176123	8433	NTFS	E	VMWare Additional Disk Pool	100			Decommissioned
vmd010140178028	8496	ext3	/data	VMWare Additional Disk Pool	50			Operational
vmd010140178023	8439	NTFS	E	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176127	8468	jfs2		AIX Storage Pool	30	datavn	datavg	Decommissioned
vmt010140176128	8472	jfs2		AIX Storage Pool	60	datavn	datavg	Decommissioned
vmt010140176125	8460	jfs2		AIX Storage Pool	180	datavg	data	Decommissioned
vmt010140176056	13973	NTFS	E	VMWare Additional Disk Pool	50			Operational
vmt010140176083	8549	NTFS	F	VMWare Additional Disk Pool	50			Decommissioned
vmt010140176083	8550	NTFS	G	VMWare Additional Disk Pool	50			Decommissioned
vmt010140176083	8551	NTFS	Z	VMWare Additional Disk Pool	200			Decommissioned
vmt010140176083	8548	NTFS	E	VMWare Additional Disk Pool	6			Decommissioned
vmt010140176124	8552	NTFS	E	VMWare Additional Disk Pool	6			Decommissioned
vmt010140176124	8553	NTFS	F	VMWare Additional Disk Pool	50			Decommissioned
vmd010140178029	8558	NTFS	E	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176130	11413	NTFS	E	VMWare Additional Disk Pool	60			Decommissioned
vmt010140176131	8585	NTFS	E	VMWare Additional Disk Pool	40			Decommissioned
vmt010140176132	8584	jfs2	/data	AIX Storage Pool	150	data	datavn	Operational
vmd010140178021	8590	jfs2		AIX Storage Pool	200	datavn	datavg	Decommissioned
vmd010140178038	8594	jfs2		AIX Storage Pool	100	datavn0	datavg0	Decommissioned
vmd010140178038	8595	jfs2		AIX Storage Pool	100	datavn1	datavg1	Decommissioned
vmd010140178038	8596	jfs2		AIX Storage Pool	100	datavn2	datavg2	Decommissioned
vmd010140178040	8602	jfs2		AIX Storage Pool	200	datavn	datavg	Operational
vmt010140176134	8634	NTFS	E	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176051	8654	NTFS	E	VMWare Additional Disk Pool	500			Decommissioned
vmt010140176133	8674	jfs2		AIX Storage Pool	50	datavn	datavg	Decommissioned
vmt010140176135	8681	jfs2		AIX Storage Pool	50	datavn	datavg	Decommissioned
vmt010140176136	8686	jfs2		AIX Storage Pool	100	datavn	datavg	Operational
vmt010140176087.test.local	8712	ntfs	E	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176049	8770	NTFS	E	VMWare Additional Disk Pool	100			Operational
vmt010140176087	8778	jfs2	data	AIX Storage Pool	50	datav	datag	Decommissioned
vmt010140176087	8794	jfs2	data	AIX Storage Pool	50	datavn	data	Decommissioned
vmt010140176123	8801	jfs2	data	AIX Storage Pool	80	datavn	data	Decommissioned
vmt010140176087	8806	jfs2	data	AIX Storage Pool	100	datavn	datavg	Decommissioned
vmt010140176129	8847	jfs2	data	AIX Storage Pool	100	datavn	datavg	Operational
vmd010140178048	8855	jfs2	data	AIX Storage Pool	50	datavn	datavg	Decommissioned
vmd010140178059	8861	jfs2	data	AIX Storage Pool	50	datavn	datavg	Decommissioned
vmt010140176087	8867	jfs2	data	AIX Storage Pool	50	datavn	datavg	Decommissioned
vmt010140176135	8872	jfs2	/data	AIX Storage Pool	50	datavn	datavg	Decommissioned
vmd010140178062	8887	NTFS	E	VMWare Additional Disk Pool	100			Decommissioned
vmt010140176087	8895	jfs2		AIX Storage Pool	30	datavn	datavg	Decommissioned
vmt010140176140	9832	NTFS	E	VMWare Additional Disk Pool	15			Decommissioned
vmt010140176141	8936	NTFS	D	VMWare Additional Disk Pool	30			Decommissioned
vmt010140176141	8946	NTFS	E	VMWare Additional Disk Pool	30			Decommissioned
vmt010140176142	8953	NTFS	E	VMWare Additional Disk Pool	300			Operational
vmt010140176144	9184	ext3	/u01	VMWare Additional Disk Pool	17			Decommissioned
vmt010140176145	9185	ext3	/u01	VMWare Additional Disk Pool	70			Decommissioned
vmt010140176146	9186	ext3	/u01	VMWare Additional Disk Pool	70			Decommissioned
vmt010140176147	9187	ext3	/u01	VMWare Additional Disk Pool	120			Decommissioned
