20393	20393	projects	und	Dagloon	1	1	1433236501	1563548101	2	0	0	0	0
25967	25967	projects	und	W2K12R2	1	1	1434484802	1434484802	2	0	0	0	0
25968	25968	projects	und	NIM	1	1	1434484802	1434484802	2	0	0	0	0
25969	25969	projects	und	NIMcheck	1	1	1434484802	1434484802	2	0	0	0	0
25970	25970	projects	und	VIO-Upgrade	1	1	1434484802	1434484802	2	0	0	0	0
25971	25971	projects	und	slawomir	1	1	1434484802	1434484802	2	0	0	0	0
26034	26034	projects	und	Tweede T-omgeving Zomer - DRL	1	1	1436172001	1576489202	2	0	0	0	0
26100	26100	projects	und	Reab_Modus1	1	1	1436943380	1506936001	2	0	0	0	0
26101	26101	projects	und	EAED - Test	1	1	1436943380	1589553901	2	0	0	0	0
26217	26217	projects	und	ESXpatch	1	1	1438502401	1438502401	2	0	0	0	0
26218	26218	projects	und	AIX_backup_test	1	1	1438502401	1442395834	2	0	0	0	0
26219	26219	projects	und	Tweede accept - MOM	1	1	1438590301	1506936001	2	0	0	0	0
26224	26224	projects	und	Tweede accept - eFlow	1	1	1438595101	1506936001	2	0	0	0	0
26343	26343	projects	und	EAED FEM server	1	1	1441091101	1589552402	2	0	0	0	0
26348	26348	projects	und	Fleks Groot onderhoud	1	1	1441101301	1506936001	2	0	0	0	0
26349	26349	projects	und	Fleks - GOH	1	1	1441101601	1506936001	2	0	0	0	0
26353	26353	projects	und	UPA	1	1	1441107901	1583402701	2	0	0	0	0
26376	26376	projects	und	UPA__BRP	1	1	1442231540	1537276201	2	0	0	0	0
26453	26453	projects	und	ATAT	1	1	1442826301	1506936001	2	0	0	0	0
26634	26634	projects	und	HGO	1	1	1446621301	1527492002	2	0	0	0	0
26637	26637	projects	und	Fleks BenB	1	1	1446621901	1446621901	2	0	0	0	0
26639	26639	projects	und	Fleks BenB	1	1	1446622201	1506936001	2	0	0	0	0
26668	26668	projects	und	SMF-2	1	1	1447151401	1506936001	2	0	0	0	0
26733	26733	projects	und	FLEKS_GOH_tijdelijk	1	1	1448013901	1506936001	2	0	0	0	0
26779	26779	projects	und	FLEKS_LAB_DWBB	1	1	1448531701	1448531701	2	0	0	0	0
26781	26781	projects	und	FLEKS_LAB_DWBB	1	1	1448532301	1506936001	2	0	0	0	0
26793	26793	projects	und	FLEKS-LAB_DWBB	1	1	1448621101	1506936001	2	0	0	0	0
26835	26835	projects	und	EMO	1	1	1449224101	1449224101	2	0	0	0	0
26836	26836	projects	und	EMO	1	1	1449224401	1506936001	2	0	0	0	0
26839	26839	projects	und	EMO_Mijn	1	1	1449225301	1506936001	2	0	0	0	0
26871	26871	projects	und	MOI-SMBA_2	1	1	1449588601	1560960602	2	0	0	0	0
26906	26906	projects	und	DIV Regielaag - GOH	1	1	1450425029	1593168302	2	0	0	0	0
26926	26926	projects	und	C-DCT	1	1	1451382001	1451382001	2	0	0	0	0
26931	26931	projects	und	C-DCT	1	1	1451382301	1506936001	2	0	0	0	0
26941	26941	projects	und	Werk_nl Overige	1	1	1451989802	1456995560	2	0	0	0	0
26947	26947	projects	und	Vera	1	1	1451995501	1451995501	2	0	0	0	0
26950	26950	projects	und	Vera	1	1	1451995801	1506936001	2	0	0	0	0
26953	26953	projects	und	Sonar	1	1	1452085801	1506936001	2	0	0	0	0
26956	26956	projects	und	Sonar	1	1	1452161401	1506936001	2	0	0	0	0
26972	26972	projects	und	Werk-nl	1	1	1452260701	1506936001	2	0	0	0	0
27036	27036	projects	und	Tweede accept __ MOM	1	1	1453220402	1453220402	2	0	0	0	0
27038	27038	projects	und	Tweede accept __ MOM	1	1	1453220701	1556108401	2	0	0	0	0
27054	27054	projects	und	DRL - GOH	1	1	1453479116	1596009001	2	0	0	0	0
27114	27114	projects	und	Rekentools	1	1	1454595001	1506936001	2	0	0	0	0
27165	27165	projects	und	DIM	1	1	1455280801	1455280801	2	0	0	0	0
27166	27166	projects	und	DIM	1	1	1455281101	1506936001	2	0	0	0	0
27203	27203	projects	und	TriplEforms	1	1	1455712801	1506936001	2	0	0	0	0
